,alfabank,date,gazprom,raiffeisen,rshb,sberbank,text,twitid,uralsib,vtb
3566,NULL,1407502265,NULL,NULL,-1,NULL,Вот вы ржоте а я думаю где денег взять на расширение. В Россельхозбанк нет смысла -сами сосут.,497726694690910000,NULL,NULL
3567,NULL,1407502537,NULL,NULL,NULL,-1,"Скажу, без всякого преувеличения - КАЖДЫЙ мой поход в Сбербанк связан с какими-то косяками с их стороны - и грустно, и смешно одновременно.",497727834841180000,NULL,NULL
3568,NULL,1407502670,NULL,NULL,NULL,0,RT @Consultant_Plus: Сбербанк приступил к выпуску банковских карт ПРО100 http://t.co/HuRv3vDUft,497728390829710000,NULL,NULL
3569,NULL,1407502968,NULL,NULL,NULL,0,Москва – Сбербанк и «Сбербанк Лизинг» развивают поддержку строительной отрасли. С 10 августа по 10 сентября ЗАО «Сбербанк Лизинг» проводит,497729639532740000,NULL,NULL
3570,NULL,1407503365,NULL,NULL,NULL,NULL,банк уралсиб бизнес доверие кредит для бизнеса http://t.co/CAIHxDIssz,497731304725970000,0,NULL
3571,NULL,1407503410,NULL,NULL,NULL,NULL,"RT @bordachew: Банк Москвы решил продать белорусскую «дочку»: Совет директоров Банка Москвы решил выйти из капитала своей белорусской ""дочк…",497731496674080000,NULL,NULL
3572,NULL,1407504510,NULL,NULL,NULL,-1,@sberbank Как прекратить ваш СМС-спам с предложением взять кредит?,497736109879600000,NULL,NULL
3573,NULL,1407504741,NULL,NULL,0,NULL,взять кредит в россельхозбанке молодая семья http://t.co/rBNjqbGgs8,497737077614980000,NULL,NULL
3574,NULL,1407504762,NULL,NULL,NULL,1,С 14 февраля 2014 года Сбербанк снижает процентные ставки на все популярные продукты ипотечного кредитования.. Сбербанк снижает процентные,497737165506640000,NULL,NULL
3575,NULL,1407504887,NULL,NULL,NULL,NULL,RT @teneroqapete: http://t.co/kYDLdIE1XU Банк Москвы решил продать белорусскую «дочку»,497737691581400000,NULL,NULL
3576,NULL,1407504898,NULL,NULL,NULL,NULL,Банк ВТБ продолжает финансирование строительства ОАО «СКДМ» временного городка для работников ОАО «Ямал СПГ». Банк ВТБ предоставил крупный,497737737987190000,NULL,0
3577,NULL,1407505085,NULL,NULL,NULL,NULL,RT @JacquelineLansk: Банк Москвы продает белорусскую «дочку»,497738522343010000,NULL,NULL
3578,NULL,1407505296,NULL,NULL,NULL,NULL,"RT @Kozhemjakin: Банк Москвы решил продать бизнес в Белоруссии:
http://t.co/ubDN4QuZTh",497739404208010000,NULL,NULL
3579,0,1407505525,NULL,NULL,NULL,NULL,беспроцентный кредит альфабанк http://t.co/fMLpUc0Bts,497740365462790000,NULL,NULL
3580,NULL,1407505556,NULL,NULL,NULL,1,"Греф не исключает, что скоро Сбербанк повысит ставки по вкладам",497740494185570000,NULL,NULL
3581,NULL,1407505700,NULL,NULL,0,NULL,ипотечный калькулятор в россельхозбанке http://t.co/hQp2CP1Ho1,497741101965400000,NULL,NULL
3582,NULL,1407505701,NULL,NULL,NULL,NULL,Банк «Москва-Минск» выставят на продажу: «Банк Москвы» планирует продать дочернюю структуру в Беларуси.,497741102602920000,NULL,NULL
3583,NULL,1407505809,NULL,NULL,NULL,0,RT @BethCla10024662: Сбербанк начал выпуск карт на базе российской платежной системы ПРО100,497741556061710000,NULL,NULL
3584,NULL,1407505962,NULL,NULL,0,NULL,http://t.co/fyWUHdrF1s Взять потребительский кредит в россельхозбанке,497742197916440000,NULL,NULL
3585,NULL,1407506114,NULL,NULL,NULL,1,Сбербанк выпустил обновленную версию интернет-банка Сбербанк Онлайн с более простым и удобным интерфейсом.. Вологжанам доступна обновленная,497742836490840000,NULL,NULL
3586,NULL,1407507417,NULL,NULL,NULL,0,"В июле Сбербанк в Марий Эл выдал более 2000 потребительских кредитов
По данным отделения Марий Эл Сбербанка России, в http://t.co/buJ9L69MqM",497748300024780000,NULL,NULL
3587,NULL,1407507509,NULL,NULL,NULL,NULL,банк москвы калькулятор кредита автокредит http://t.co/OQb07lffuV,497748686974480000,NULL,NULL
3588,NULL,1407507667,NULL,NULL,NULL,0,беспроцентная кредитная карта сбербанк http://t.co/AqFOV0U4Mm,497749351847190000,NULL,NULL
3589,NULL,1407507833,NULL,NULL,NULL,-1,"100% #FollowBack,#RT Сбербанк заблокирует все банкоматы: В воскресенье прекратят работу терминалы и мобильные…",497750046465470000,NULL,NULL
3590,NULL,1407507844,NULL,NULL,NULL,NULL,банк москвы и транскредитбанк http://t.co/KAPqCufAEC,497750094343850000,NULL,NULL
3591,NULL,1407508053,NULL,NULL,NULL,0,http://t.co/mK0dOeRRKC Сбербанк взять кредит при наличии одного документа,497750968793330000,NULL,NULL
3592,NULL,1407508184,NULL,NULL,NULL,-1,#runews Сбербанк заблокирует все банкоматы  #новости,497751519140150000,NULL,NULL
3593,NULL,1407508184,NULL,NULL,NULL,-1,100% #FollowBack Сбербанк заблокирует все банкоматы  #RT,497751519605700000,NULL,NULL
3594,NULL,1407508184,NULL,NULL,NULL,-1,#seo #fyseo_ru Сбербанк заблокирует все банкоматы: В воскресенье прекратят работу терминалы и мобильные...  #новости #Яндекс,497751519706350000,NULL,NULL
3595,NULL,1407508405,NULL,NULL,NULL,NULL,банк москвы сделать заявку на кредит наличными http://t.co/uEC281bT9O,497752445045730000,NULL,NULL
3596,NULL,1407508548,NULL,NULL,NULL,-1,#RT Сбербанк заблокирует все банкоматы  #FF_RU,497753044717560000,NULL,NULL
3597,0,1407508571,NULL,NULL,NULL,NULL,взять кредит в краснодаре в альфа банке рассчитать http://t.co/LdI3muW1Ar,497753141690250000,NULL,NULL
3598,NULL,1407508825,NULL,NULL,NULL,NULL,банк втб 24 взять кредит с плохой графикой http://t.co/QomoPiShgj,497754208201110000,NULL,0
3599,NULL,1407509256,NULL,NULL,NULL,-1,Зачем в ТК Кольцо столько Банкоматов @sberbank ... Если во всех cash-in не работает?????,497756014180320000,NULL,NULL
3600,0,1407509720,NULL,NULL,NULL,NULL,взять кредит от альфа банк 100 дней http://t.co/46NwqLa9Fo,497757959410450000,NULL,NULL
3601,NULL,1407510846,NULL,NULL,NULL,NULL,заявление на получение ипотечного кредита банк москвы ярославль http://t.co/OoJqj0rIdH,497762682737820000,NULL,NULL
3602,NULL,1407511106,NULL,NULL,NULL,NULL,банк москвы киров кредиты наличными http://t.co/sKqPyydbTq,497763774875850000,NULL,NULL
3603,NULL,1407511116,NULL,NULL,NULL,--,Сегодня снимаем в 6к )))) #red #reddragon #backstage #baddiplodoc #sberbank http://t.co/svMCjQ7zSD,497763814344240000,NULL,NULL
3604,NULL,1407512322,NULL,NULL,NULL,1,RT @TracyErnst4: Сбербанк и ВТБ пообещали выполнить обязательства перед клиентами,497768874205380000,NULL,1
3605,NULL,1407512466,NULL,NULL,0,NULL,По состоянию на начало второго полугодия 2014 года Бурятский филиал Россельхозбанка&amp;nbsp;предоставил населению и организациям республики кр,497769477657080000,NULL,NULL
3606,NULL,1407512855,NULL,NULL,NULL,-1,"Сколько все уверяют, что Сбербанк - это круто, потому что крупный - ни разу еще даже не обслужили нормально. Зажрались там в конец.",497771108641560000,NULL,NULL
3607,NULL,1407513262,NULL,NULL,NULL,NULL,атб банк заявка на кредит онлайн альфа банк http://t.co/2eetbp63t0,497772819242320000,NULL,NULL
3608,0,1407513312,NULL,NULL,NULL,NULL,банк на карту онлайн альфа банк http://t.co/i6bMhlXbQm,497773026759680000,NULL,NULL
3609,NULL,1407513344,NULL,NULL,NULL,-1,#компьютеры Сбербанк в ночь на 11 августа приостановит работу банкоматов #читаю #ru_ff,497773159785830000,NULL,NULL
3610,NULL,1407513386,NULL,NULL,NULL,NULL,банк уралсиб санкт петербург ипотека http://t.co/vVPwVORqZy,497773336823620000,0,NULL
3611,NULL,1407513626,NULL,NULL,NULL,NULL,банк втб 24 в санкт петербурге потребительский кредит http://t.co/nzBrPNOcbb,497774343569810000,NULL,0
3612,NULL,1407514170,NULL,NULL,NULL,NULL,взять кредит уралсиб банк екатеринбург http://t.co/B3wKYw6s1t,497776624038050000,0,NULL
3613,NULL,1407515254,NULL,NULL,NULL,1,"Волго-Вятский банк Сбербанка активно развивает безналичную систему оплаты товаров и услуг
Волго-Вятский банк Сбербанк http://t.co/rL9pjeShzW",497781171414380000,NULL,NULL
3614,NULL,1407515783,NULL,NULL,NULL,0,где сбербанк в калининграде http://t.co/ASM7EfKOEF,497783390834540000,NULL,NULL
