,beeline,date,komstar,megafon,mts,rostelecom,skylink,tele2,text,twitid
4536,NULL,1407332533,NULL,NULL,-1,NULL,NULL,NULL,Работа МТС в Крыму полностью парализована: 4 августа власти России запустили в аннексированном Крыму работу но... http://t.co/qcWEGrrM5R,497014786182240000
4537,NULL,1407332618,NULL,NULL,1,NULL,NULL,NULL,"@A_B_Brightside, только что спокойно звонил МТС на МТС, КС тоже полная антенна.",497015140773280000
4538,1,1407332618,NULL,NULL,NULL,NULL,NULL,NULL,"Выручка ""Билайна"" от мобильной передачи данных во втором квартале выросла на 17%",497015142736220000
4539,NULL,1407332646,NULL,NULL,-1,NULL,NULL,NULL,@A_B_Brightside Запорожье:не могу никому на МТС дозвониться. Киевстар работает,497015258499000000
4540,NULL,1407332655,NULL,NULL,NULL,0,NULL,0,Создание нового федерального сотового оператора завершили. Tele2 и Ростелеком объявляют о закрытии второго этапа сделки по интеграции мобил,497015297556360000
4541,NULL,1407332761,NULL,NULL,-1,NULL,NULL,NULL,В Донецке «легла» связь МТС,497015742723000000
4542,NULL,1407332780,NULL,NULL,-1,NULL,NULL,NULL,В Донецке «легла» связь МТС http://t.co/d8J07GVj0b,497015821068010000
4543,NULL,1407333113,NULL,NULL,-1,NULL,NULL,NULL,@oncrimea за это мтс надо путину в россии отрубить,497017218799260000
4544,NULL,1407333113,NULL,1,NULL,NULL,NULL,NULL,«Мегафон» предоставил жителям Смоленска доступ к сети 4G +,497017219654900000
4545,NULL,1407333114,NULL,1,NULL,NULL,NULL,NULL,«Мегафон» предоставил жителям Смоленска доступ к сети 4G + http://t.co/ShLX604dGN,497017220435040000
4546,NULL,1407333183,NULL,NULL,NULL,-1,NULL,NULL,"@Venice_kun заблокировали вместо пары артов весь сайт, просто ростелеком - феерические идиоты",497017510936720000
4547,NULL,1407333221,NULL,NULL,1,NULL,NULL,NULL,"Вот бы встретить на улице Вакарчука, как в новой рекламе МТС*0*
Сидишь себе на скамейке и тут проходит мимо Святослав Вакарчука. #мечты",497017671737940000
4548,NULL,1407333338,NULL,NULL,-1,NULL,NULL,NULL,RT @LenaYarmutina: По всему Донецку кружат самолеты-связи МТС нет-сафари на мирных жителей начинается..........Жутко.....,497018160818970000
4549,NULL,1407333549,NULL,NULL,-1,NULL,NULL,NULL,"RT @ian_tanya: Луганская вата рассказывает, что скоро МТС вообще отключат по всей Украине. Это с какого хера, интересно? Только если рашист…",497019048354660000
4550,NULL,1407333662,NULL,NULL,-1,NULL,NULL,NULL,В Горловке «легла» связь МТС,497019521191120000
4551,NULL,1407333812,NULL,NULL,-1,NULL,NULL,NULL,RT @Hy_Donetsk: Киевстар пашет. МТС лежит.,497020148906080000
4552,NULL,1407333812,NULL,NULL,-1,NULL,NULL,NULL,RT @ian_tanya: Я бы на месте СБУ трясла сейчас украинский офис МТС. Они что-то знают - это 100%,497020150563230000
4553,NULL,1407333823,NULL,NULL,-1,NULL,NULL,NULL,Работа МТС в Крыму полностью парализована,497020195848730000
4554,NULL,1407334021,NULL,NULL,-1,NULL,NULL,NULL,"@Karuka_Alsen видела? У нас мтс того, помер. Так что не пиши смски, ладно?",497021024785800000
4555,NULL,1407334047,NULL,NULL,-1,NULL,NULL,NULL,"@avers_ion Да, я тоже думаю, что заняться народу нечем... развлекуха прыгать с одной МТС на другую и переплачивать за связь... массово.",497021134089360000
4556,NULL,1407334232,NULL,NULL,-1,NULL,NULL,NULL,"все пиздец, мтс в донецке перестал работать..",497021912405790000
4557,NULL,1407334307,NULL,NULL,0,NULL,NULL,NULL,"Купила карточку Мтс Россия, а получилось что Life).",497022223660880000
4558,NULL,1407334552,NULL,NULL,+-,NULL,NULL,NULL,RT @YarikYermakov: @Hy_Donetsk Не везде в Донецке лежит - специально сам себя с МТС на Лайф набрал - дозвон есть. Буденновка.,497023255321250000
4559,NULL,1407334676,NULL,NULL,-1,NULL,NULL,NULL,"Перебита магистраль #МТС #Дебальцево и #Дзержинск, #Артемовск, #Горловка, #Краматорск, #Дружковка, #Константиновка и #Славянск, ост. 50/50.",497023772055330000
4560,NULL,1407334739,NULL,NULL,-1,NULL,NULL,NULL,Со стороны властей Крыма не было никаких силовых действий по отключению МТС-Украина – Аксёнов: Власти Крыма не... http://t.co/SR1myW9Odf,497024038384850000
4561,NULL,1407334997,NULL,NULL,0,NULL,NULL,NULL,"Я тоже так всегда считала, и теперь мне тоже хочется знать это достоверно, я обязательно добьюсь этого ответа от МТС.",497025118238170000
4562,NULL,1407335147,NULL,--,NULL,NULL,NULL,NULL,Рупор завидовал мегафону: ведь у того было питание.,497025748251580000
4563,NULL,1407335221,NULL,NULL,-1,NULL,NULL,NULL,В Горловке «легла» связь МТС: Последние несколько часов в Горловке невозможно дозвониться внутри сети МТС. http://t.co/Z9xSTCa88g,497026057380170000
4564,NULL,1407335267,NULL,NULL,-1,NULL,NULL,NULL,"RT @SidarkevichA: В Донецке связи нет ни у кого, походу мтс отключили",497026253946650000
4565,NULL,1407335294,NULL,NULL,0,NULL,NULL,NULL,Как настроить модем mts http://t.co/fPb91blZkd,497026365657710000
4566,NULL,1407335341,NULL,NULL,-1,NULL,NULL,NULL,"""МТС-Украина"" привели в сбоевое положение // Начались отключения сети оператора в Крыму",497026562571900000
4567,NULL,1407335489,NULL,NULL,-1,NULL,NULL,NULL,"Сеть ""МТС-Украина"" отключилась в Севастополе",497027182447700000
4568,NULL,1407335489,NULL,NULL,0,NULL,NULL,NULL,RT @eCrimea: Главные: Глава Совмина исключил вмешательство властей Крыма в работу мобильного оператора «МТС»: ОбществоВласт... http://t.co/…,497027185216340000
4569,NULL,1407335600,NULL,NULL,1,NULL,NULL,NULL,RT @IraVinnitska: @urkdonbass @solomonmax @juan_pedro_jose Зато им сегодня по 500 рублей (вместо 50 руб) новые карточки МТС рос.продавали к…,497027646979870000
4570,NULL,1407335740,NULL,NULL,-1,NULL,NULL,NULL,"#Украина: ""МТС Украина"" рискует потерять миллиарды в Крыму http://t.co/2XbDlLnTOX",497028237235470000
4571,0,1407335740,NULL,NULL,NULL,NULL,NULL,NULL,"@Beeline_RUS окей,спасибо. Постарайтесь устранить проблему на пляжах",497028237416220000
4572,NULL,1407335814,NULL,NULL,-1,NULL,NULL,NULL,"RT @HromadskeRadio: В Крыму люди без мобильной связи. Симок операторов России нет в продаже, МТС Украина отключен http://t.co/Nz3ClBjekg ht…",497028546444140000
4573,NULL,1407335840,NULL,NULL,-1,NULL,NULL,NULL,RT @Sloviansk: #МТС и #Киевстар лежит по всей Донецкой области,497028655017920000
4574,1,1407335851,NULL,NULL,NULL,NULL,NULL,NULL,"Билайн вернул клиентам средства, списанные контент-провайдерами",497028700794520000
4575,NULL,1407335876,NULL,NULL,-1,NULL,NULL,NULL,#Происшествия В Донецке не работает оператор МТС http://t.co/uIMrMpliRN,497028807413350000
4576,1,1407335962,NULL,NULL,NULL,NULL,NULL,NULL,#инсайд - Наш родной город #Иваново выбран для тестирования сверхскоростного интернета от #Билайн,497029165875750000
4577,NULL,1407336111,NULL,NULL,0,NULL,NULL,NULL,"@Shinya_oppa @Arkona =___\ это здесь не при чем вообще, у нас ващета свой филиал МТС Украина, в Киеве, если я не ошибаюсь",497029791527500000
4578,NULL,1407336220,NULL,NULL,-1,NULL,NULL,NULL,"Работает Лайф, сутки не работал интернет, потом включили, теперь не работает МТС, это как называется ? Третий лишний ?",497030250858300000
4579,NULL,1407336305,NULL,NULL,-1,NULL,NULL,NULL,В Донецке отключена мобильная сеть МТС - горсовет,497030607298250000
